Date;Energía final MWh;Mercado diario €/MWh;Mercado intradiario €/MWh;Restricciones €/MWh;Procesos OS €/MWh;Garantía potencia Pagos capacidad €/MWh;Total €/MWh;Coste s.interrrumpibilidad;Day;Precio cierre Brent;Precio apertura Brent;Precio Máximo Brent;Precio mínimo Brent;Tmax;Tmin;Tmed;Vmax;TPrec
2016-01-20;829401.7;54.43;0.04;1.35;0.91;3.33;61.79;1.75;Miércoles;27.88;28.66;28.75;27.1;12.547279;2.6746309;7.61819;12.771331;0.9800268
2016-01-21;850906.6;52.1;-0.01;1.44;0.81;3.24;59.28;1.7;Jueves;29.25;27.99;29.84;27.29;13.527234;3.9325948;8.79229;11.752997;0.2811091
2016-01-22;798668.2;47.92;0.03;1.79;0.58;3.36;55.45;1.77;Viernes;32.18;29.62;32.3;29.29;14.534819;6.39377;10.414234;11.500029;0.5860028
2016-01-23;714713.44;42.65;-0.07;1.87;0.71;2.03;48.93;1.75;Sábado;32.18;29.62;32.3;29.29;17.479282;7.399465;12.433845;11.805858;0.11374928
2016-01-24;669762.8;34.56;-0.01;3.12;0.85;2.03;42.26;1.72;Domingo;32.18;29.62;32.3;29.29;17.775438;6.5309625;11.971202;13.747308;0.004461109
2016-01-25;769543.7;47.29;-0.12;2.46;0.65;3.39;55.43;1.76;Lunes;30.5;32.1;32.81;30.0;16.160921;6.791541;11.574663;14.089632;0.515712
2016-01-26;771201.56;49.75;-0.1;1.78;0.56;3.42;57.22;1.81;Martes;31.8;30.01;32.72;29.27;14.640158;6.407055;10.609825;12.468869;0.16707009
2016-01-27;770537.75;44.01;0.04;2.09;0.45;3.42;51.81;1.81;Miércoles;33.1;31.2;33.49;30.83;14.415229;5.751611;10.11315;13.633411;0.0705937
2016-01-28;767541.8;48.02;-0.05;2.05;0.55;3.44;55.82;1.81;Jueves;33.89;32.84;35.84;32.56;13.000393;5.246582;9.024773;14.636675;2.5166948
2016-01-29;762321.4;46.17;0.0;1.99;0.57;3.43;53.97;1.81;Viernes;34.74;34.08;35.0;33.59;12.6550255;5.2570987;8.940147;13.599091;1.3951794
2016-01-30;709349.44;38.04;-0.07;2.32;0.53;2.05;44.61;1.75;Sábado;34.74;34.08;35.0;33.59;14.187543;4.0496264;9.205534;14.683303;0.24258696
2016-01-31;700110.25;33.17;-0.25;2.77;0.39;1.95;39.67;1.64;Domingo;34.74;34.08;35.0;33.59;15.8649025;5.4920974;10.891911;16.571072;0.18037087
2016-02-01;758807.0;45.03;-0.08;1.96;0.56;3.39;52.68;1.82;Lunes;34.24;35.85;36.25;33.92;17.641779;6.0654645;11.985816;12.115761;0.0012767622
2016-02-02;761610.06;42.92;-0.08;2.17;0.36;3.4;50.62;1.86;Martes;32.72;34.18;34.18;32.23;15.981382;5.2669597;10.738161;11.675645;0.030834597
2016-02-03;778356.3;33.83;-0.02;2.71;0.39;3.35;42.08;1.82;Miércoles;35.04;32.41;35.53;32.3;14.794092;5.16574;10.089173;18.579607;0.83864707
2016-02-04;785089.0;35.08;-0.05;2.52;0.65;3.33;43.36;1.82;Jueves;34.46;35.32;35.84;34.15;13.617627;2.3738718;7.977173;17.546124;0.03922205
2016-02-05;765415.25;38.2;0.06;2.33;0.56;3.41;46.42;1.86;Viernes;34.06;34.39;35.14;33.81;14.897363;2.4383016;8.721253;14.676903;0.0
2016-02-06;707626.7;27.88;0.02;2.55;1.02;2.08;35.37;1.83;Sábado;34.06;34.39;35.14;33.81;14.428385;3.6391757;8.8303385;24.899885;2.1796176
2016-02-07;707510.1;16.76;0.03;3.45;1.52;1.95;25.4;1.69;Domingo;34.06;34.39;35.14;33.81;12.701368;5.355081;9.066129;30.094313;3.354175
2016-02-08;779967.2;30.67;0.01;3.03;0.69;3.34;39.53;1.79;Lunes;32.88;33.99;34.68;32.77;15.276865;5.6250176;10.469078;21.875326;0.32017025
2016-02-09;801540.0;24.55;0.0;2.65;0.91;3.27;33.16;1.78;Martes;30.32;33.17;33.56;30.28;15.54801;7.6989646;11.661435;34.11729;2.6862218
2016-02-10;792955.1;28.33;-0.04;2.39;0.54;3.31;36.32;1.8;Miércoles;30.84;30.95;31.9;30.35;15.087365;9.023789;12.113311;29.372108;4.1143513
2016-02-11;785217.4;32.81;-0.05;2.1;0.61;3.3;40.56;1.8;Jueves;30.06;30.83;31.35;29.92;15.104105;9.622325;12.330549;23.432034;4.342002
2016-02-12;831414.0;24.56;-0.04;2.47;0.71;3.11;32.51;1.7;Viernes;33.36;31.31;33.44;30.85;15.634413;9.27296;12.534938;28.485811;9.148674
2016-02-13;777877.44;9.4;-0.04;2.76;1.91;1.81;17.48;1.63;Sábado;33.36;31.31;33.44;30.85;17.386227;11.352037;14.400917;31.127626;5.0031753
2016-02-14;744347.0;6.82;-0.05;2.77;3.47;1.83;16.44;1.59;Domingo;33.36;31.31;33.44;30.85;13.690055;4.889497;9.296546;35.94504;5.349766
2016-02-15;847705.2;19.42;0.0;2.97;2.13;3.16;29.37;1.69;Lunes;33.39;32.77;34.09;32.67;11.108879;2.8486867;7.111178;30.42427;2.5816243
2016-02-16;852637.56;33.03;-0.11;2.34;2.59;3.19;42.76;1.73;Martes;32.18;34.51;35.55;31.92;10.0077305;0.03271359;4.994739;21.622673;0.2247804
2016-02-17;840736.5;38.55;-0.03;2.19;1.33;3.3;47.14;1.79;Miércoles;34.5;32.54;34.99;31.82;10.289384;-1.8738527;4.3015842;19.714296;0.8051441
2016-02-18;834865.8;37.54;0.06;2.57;1.35;3.34;46.67;1.81;Jueves;34.28;34.91;35.73;33.79;10.223191;2.3175886;6.198908;16.091864;2.7467365
2016-02-19;807483.56;38.46;-0.1;2.31;1.18;3.37;47.06;1.83;Viernes;33.01;33.88;34.46;32.68;12.370484;1.4274851;6.97179;15.220419;0.1506007
2016-02-20;738665.56;33.54;-0.12;2.45;1.13;2.02;40.8;1.78;Sábado;33.01;33.88;34.46;32.68;15.22043;1.7700977;8.724474;16.882322;0.0
2016-02-21;693012.0;24.61;-0.15;3.78;2.07;2.0;34.05;1.74;Domingo;33.01;33.88;34.46;32.68;16.490704;3.4363787;10.089919;17.208977;0.0
2016-02-22;761199.5;39.86;-0.03;2.5;1.34;3.42;48.94;1.85;Lunes;34.69;33.25;34.97;32.85;16.93975;5.2231584;11.266624;17.101524;0.13607602
2016-02-23;807948.94;33.53;-0.18;2.35;0.96;3.2;41.62;1.75;Martes;33.27;34.54;35.11;32.9;16.657246;5.4114895;11.094137;17.135958;0.035460077
2016-02-24;794987.3;31.06;-0.26;2.33;1.08;3.29;39.3;1.8;Miércoles;34.41;32.98;34.67;32.37;14.750968;4.302111;9.567635;20.421062;1.9781392
